case_id,ok,engine_type,alpha,mdot0,mdot_core,mdot_cool,mdot_fuel,pi_d,pi_bd,pi_c,pi_f,pi_t,Tt4,f,fcool,eta_t_eff,Twg_est,Vc_cool,Re_x_cool,area_ratio_cool,F_installed,eta0,fc,fail_reason
case_001837,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001845,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001853,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001861,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001869,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001877,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001885,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001893,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001901,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001909,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001917,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001925,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001933,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001941,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001949,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001957,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001965,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001973,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001981,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001989,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001997,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002005,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002013,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002021,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002029,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002037,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002045,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002053,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002061,0,,,,,,,,,,,,,,,,,,,,,,,'F'
